,"AT","FTH","Furth bei Göttweig","Furth bei Gottweig",,"--3-----","RQ","0201",,,
,"AT","FTL","Frauental an der Lassnitz","Frauental an der Lassnitz","6","-23-----","RL","0701",,"4650N 01516E",
,"AT","FUF","Fürstenfeld","Furstenfeld","6","-23--6--","RL","1307",,"4703N 01605E",
,"AT","FUR","Fürnitz","Furnitz","2","--3-----","RL","0212",,"4633N 01349E",
,"AT","FWG","Fels am Wagram","Fels am Wagram","3","--3-----","RL","0701",,"4827N 01549E",
,"AT","FXO","Felixdorf","Felixdorf","3","-23-----","RL","0701",,"4753N 01615E",
,"AT","GA6","Gamlitz","Gamlitz","6","1----6--","RL","1107",,"4643N 01533E",
,"AT","GAA","Gaaden","Gaaden","3","--3-----","RQ","1101",,"4803N 01611E",
,"AT","GAB","Gablitz","Gablitz","3","--3-----","RQ","1101",,"4813N 01609E",
,"AT","GAE","Golling an der Erlauf","Golling an der Erlauf",,"--3-----","RL","0901",,"4812N 01511E",
,"AT","GAK","Gars am Kamp","Gars am Kamp","3","--3-----","RL","1701",,"4835N 01539E",
,"AT","GAL","Galtür","Galtur","7","--3-----","RL","0507",,"4658N 01011E",
,"AT","GAN","Garsten","Garsten",,"--3-----","RQ","9501",,,
,"AT","GAS","Gastern","Gastern","3","--3-----","RL","1601",,"4853N 01513E",
,"AT","GBD","Gabersdorf","Gabersdorf","6","--3-----","RL","1207",,"4646N 01535E",
,"AT","GBF","Grossebersdorf","Grossebersdorf","3","-23-----","RL","0407",,"4822N 01628E",
,"AT","GBG","Gröbming","Grobming","6","--3-----","RL","1207",,"4726N 01354E",
,"AT","GC5","Grafenbach","Grafenbach","2","--3-----","RL","1501",,"4645N 01439E",
