,"FI","KSI","Kuusankoski","Kuusankoski","09","--3-----","AF","1401",,"6054N 02638E",
,"FI","KSK","Kärsämäki","Karsamaki","14","--3-----","AF","1401",,"6358N 02546E",
,"FI","KSL","Kausala","Kausala","09","--3-----","RL","1401",,"6054N 02622E",
,"FI","KSN","Kasnäs","Kasnas","19","1-------","AA","1801",,"5955N 02224E",
,"FI","KSS","Korsnäs","Korsnas","14","--3-----","AA","2007",,"6247N 02111E",
,"FI","KST","Kaustinen (Kaustby)","Kaustinen (Kaustby)","07","--3-----","RQ","1307",,"6332N 02341E",
,"FI","KTI","Kuortti","Kuortti","13","--3-----","RL","2001",,"6126N 02627E",
,"FI","KTK","Kotka","Kotka","09","123----B","AC","1401",,"6028N 02655E",
,"FI","KTQ","Kitee","Kitee","13","1--4----","AF","1307",,"6206N 03007E",
,"FI","KTT","Kittilä","Kittila","10","---4----","AF","1401",,"6740N 02454E",
,"FI","KU7","Kouvala","Kouvala","06","--3-----","AA","1601",,"6058N 02415E",
,"FI","KUH","Kuhmo","Kuhmo","05","--3-----","AF","1401",,"6408N 02931E",
,"FI","KUL","Karhula","Karhula","09","--3-----","AF","1401",,,
,"FI","KUM","Kumlinge","Kumlinge","01","1-------","AF","1307",,"6016N 02047E",
,"FI","KUO","Kuopio","Kuopio","15","1234----","AC","1307",,"6253N 02741E",
,"FI","KUP","Kulho","Kulho","13","--3-----","AA","1607",,"6237N 02955E",
,"FI","KUR","Kuru","Kuru","11","1-3-----","RL","1307",,"6152N 02344E",
,"FI","KUS","Gustavs (Kustavi)","Gustavs (Kustavi)","19","1-------","AI","1307",,,
,"FI","KUS","Kustavi (Gustavs)","Kustavi (Gustavs)","19","1-------","AI","1307",,,
,"FI","KUV","Kauvatsa","Kauvatsa","17","--3-----","RL","1307",,"6120N 02230E",
,"FI","KVA","Kaavi","Kaavi","13","--3-----","AA","2007",,"6258N 02829E",
,"FI","KVH","Koverhaara (Koverhar)","Koverhaara (Koverhar)","18","1-------","AI","1401",,"5952N 02313E",
,"FI","KVH","Koverhar (Koverhaara)","Koverhar (Koverhaara)","18","1-------","AI","1401",,"5952N 02313E",
,"FI","KVI","Kiuruvesi","Kiuruvesi","15","--3-----","AF","1401",,"6339N 02637E",
,"FI","KVJ","Kivijärvi","Kivijarvi","14","--3-----","AA","2007",,"6307N 02504E",
,"FI","KVL","Koivulahti","Koivulahti","15","-----6--","RQ","1307",,"6302N 02647E",
,"FI","KVO","Kouvola","Kouvola","09","-23-----","AC","1401","UTI",,
,"FI","KYL","Kylmäkoski","Kylmakoski","11","--3-----","RL","1307",,"6110N 02341E",
,"FI","KYO","Köyliö","Koylio","17","--3-----","RL","1401",,"6107N 02221E",
,"FI","KYP","Kylanpää","Kylanpaa","12","--3--6--","RL","1401",,"6254N 02205E",
,"FI","KYY","Kyyjärvi","Kyyjarvi","14","--3-----","AA","2007",,"6302N 02433E",
"=","FI",,"Kaukopää = Imatra","Kaukopaa = Imatra",,,,,,,
,"FI","L8K","Liminka","Liminka","14","--3-----","RL","1501",,"6449N 02524E",
,"FI","LAA","Laajasalo","Laajasalo","18","--3-----","RQ","1307",,"6010N 02502E",
,"FI","LAI","Laitila","Laitila","19","--3-----","AF","1307",,"6052N 04140E",
,"FI","LAK","Lakulahti","Lakulahti",,"1-------","RL","1107",,"6031N 02710E",
,"FI","LAM","Lammi","Lammi","09","--3-----","RL","1401",,,
,"FI","LAN","Långnäs","Langnas","01","1------B","AC","1401",,,
,"FI","LAP","Lappohja (Lappvik)","Lappohja (Lappvik)","18","1-------","AI","1401",,"5954N 02315E",
,"FI","LAP","Lappvik (Lappohja)","Lappvik (Lappohja)","18","1-------","AI","1401",,"5954N 02315E",
,"FI","LAR","Larsmo","Larsmo",,"--3-----","RL","1301",,"6345N 02248E",
,"FI","LAU","Lauhala","Lauhala","17","--3-----","RL","1307",,"6205N 02215E",
,"FI","LEI","Leivonmäki","Leivonmaki","08","--3-----","RL","1307",,"6155N 02607E",
,"FI","LEM","Lemi","Lemi","02","--3-----","AA","1601",,"6103N 02748E",
,"FI","LEO","Lieto","Lieto","19","--3-----","RL","1401",,"6030N 02227E",
,"FI","LEP","Lepplax","Lepplax","12","--3-----","AA","2201",,"6340N 02254E",
,"FI","LHA","Luhanka","Luhanka","14","--3-----","AA","2007",,"6147N 02542E",
,"FI","LHI","Lahtis (Lahti)","Lahtis (Lahti)","16","-23-----","AC","1401","QLF","6059N 02539E",
,"FI","LHI","Lahti (Lahtis)","Lahti (Lahtis)","16","-23-----","AC","1401","QLF","6059N 02539E",
,"FI","LHJ","Lojo (Lohja)","Lojo (Lohja)","18","--3-----","AF","1401",,"6015N 02405E",
,"FI","LHJ","Lohja (Lojo)","Lohja (Lojo)","18","--3-----","AF","1401",,"6015N 02405E",
,"FI","LHK","Luhtajoki","Luhtajoki","13","--3-----","AF","1401",,,
,"FI","LHO","Halosenlahti","Halosenlahti",,"1-------","RL","1107",,"6514N 02519E",
,"FI","LHT","Lehtimäki","Lehtimaki","10","--3-----","RL","1307",,"6247N 02355E",
,"FI","LIK","Lieksa","Lieksa","13","--3-----","AF","1401",,"6319N 03001E",
,"FI","LIP","Liperi","Liperi","13","--3-----","AA","2007",,"6231N 02923E",
,"FI","LJV","Lapinjärvi","Lapinjarvi","16","--3-----","AA","2007",,"6037N 02611E",
,"FI","LKL","Leskelä","Leskela","14","--3-----","RL","2001",,"6411N 02548E",
,"FI","LKO","Laukkoski","Laukkoski","18","--3-----","RL","1307",,"6027N 02523E",
,"FI","LLA","Lapinlahti","Lapinlahti","15","-23-----","RL","1307",,"6322N 02724E",
,"FI","LLJ","Liljendal","Liljendal","18","--3-----","RL","1401",,"6034N 02603E",
,"FI","LLO","Lapaluoto","Lapaluoto","14","1-3-----","RL","1307",,"6440N 02426E",
,"FI","LLX","Lielax","Lielax","19","1-------","RL","1307",,"6019N 02224E",
,"FI","LMA","Loimaa","Loimaa","19","--3-----","AF","1401","QZJ","6052N 02259E",
,"FI","LMI","Längelmäki","Langelmaki","11","-23-----","RL","1307",,"6141N 02441E",
,"FI","LMJ","Lumijoki","Lumijoki","15","--3-----","AA","2007",,"6450N 02511E",
,"FI","LON","Littoinen","Littoinen","19","-23-----","RL","1307",,"6026N 02224E",
,"FI","LOP","Loppi","Loppi","16","--3-----","AA","2007",,"6043N 02436E",
,"FI","LOV","Loviisa (Lovisa)","Loviisa (Lovisa)","18","1-------","AI","1401","QKI","6027N 02614E",
,"FI","LOV","Lovisa (Loviisa)","Lovisa (Loviisa)","18","1-------","AI","1401","QKI","6027N 02614E",
,"FI","LPA","Lapua (Lappo)","Lapua (Lappo)","03","--3-----","AF","1307",,"6258N 02303E",
,"FI","LPE","Lappböle","Lappbole","18","--3-----","RL","1501",,"6013N 02427E",
,"FI","LPF","Linnankyla","Linnankyla","11","--3-----","AA","1601",,"6207N 02302E",
,"FI","LPI","Lappi","Lappi","14","--3-----","AF","1401",,,
,"FI","LPJ","Lappajärvi","Lappajarvi",,"1-------","RL","1107",,"6312N 02338E",
,"FI","LPL","Lempäälä","Lempaala","11","--3-----","AF","1307",,"6119N 02345E",
,"FI","LPP","Villmanstrand (Lappeenranta)","Villmanstrand (Lappeenranta)","02","1234---B","AC","1307",,"6103N 02811E",
,"FI","LPP","Lappeenranta (Villmanstrand)","Lappeenranta (Villmanstrand)","02","1234---B","AC","1307",,"6103N 02811E",
,"FI","LPV","Leppävirta","Leppavirta",,"--3-----","RL","1301",,"6229N 02747E",
,"FI","LSA","Akaa","Akaa","11","--3-----","RL","1501",,"6110N 02352E",
,"FI","LSH","Honkajoki","Honkajoki","17","-----6--","RL","1401",,"6159N 02216E",
,"FI","LSK","Lindkoski","Lindkoski","18","1----6--","RL","1401",,"6038N 02616E",
,"FI","LTT","Lapväärtti","Lapvaartti","12","--3-----","RL","1307",,"6215N 02132E",
,"FI","LUA","Luumäki","Luumaki","02","123-----","RL","1307",,"6055N 02740E",
,"FI","LUI","Luikonlahti","Luikonlahti",,"--3-----","RL","1301",,"6255N 02839E",
,"FI","LUK","Laukaa","Laukaa","08","123--6--","RL","1307",,"6225N 02557E",
,"FI","LUV","Luvia","Luvia","17","1-------","AF","1401",,"6121N 02137E",
,"FI","LVB","Lövböle","Lovbole","19","1-------","RL","1401",,"6009N 02233E",
,"FI","LVU","Linnavuori","Linnavuori","11","--3-----","RL","1307",,"6130N 02322E",
,"FI","M7T","Merimasku","Merimasku","19","--3-----","RL","1407",,"6029N 02152E",
,"FI","MAA","Maaninka","Maaninka","15","1-3-----","AF","1307",,"6309N 02718E",
,"FI","MAK","Mäkelä","Makela","01","--3-----","RQ","1401",,,
,"FI","MAN","Mänttä","Mantta","11","--3-----","AF","1401",,"6202N 02438E",
,"FI","MAS","Masku","Masku","19","--3-----","AF","1401",,"6034N 02206E",
,"FI","MAT","Mattilanpera","Mattilanpera","14","--3-----","RL","1307",,"6435N 02438E",
,"FI","MAX","Maxmo (Maksamaa)","Maxmo (Maksamaa)","12","--3-----","RL","1307",,"6312N 02202E",
,"FI","MAX","Maksamaa (Maxmo)","Maksamaa (Maxmo)","12","--3-----","RL","1307",,"6312N 02202E",
,"FI","MBY","Masaby (Masala)","Masaby (Masala)","18","-23--6--","RL","1307",,"6009N 02432E",
,"FI","MEN","Menkijärvi","Menkijarvi","03","---4----","AA","1801",,"6257N 02334E",
,"FI","MER","Sastmola (Merikarvia)","Sastmola (Merikarvia)","17","1-------","AF","1401",,"6151N 02130E",
,"FI","MER","Merikarvia (Sastmola)","Merikarvia (Sastmola)","17","1-------","AF","1401",,"6151N 02130E",
,"FI","MHQ","Mariehamn (Maarianhamina)","Mariehamn (Maarianhamina)","01","1--4----","AI","1307",,"6006N 01957E",
,"FI","MHQ","Maarianhamina (Mariehamn)","Maarianhamina (Mariehamn)","01","1--4----","AI","1307",,"6006N 01957E",
,"FI","MHU","Mäntyharju","Mantyharju","04","-23-----","RL","1307",,"6125N 02653E",
,"FI","MIE","Mietoinen","Mietoinen","19","--3-----","RQ","1307",,"6038N 02156E",
,"FI","MIK","Sankt Michel (Mikkeli)","Sankt Michel (Mikkeli)","04","1234----","AC","1307",,"6141N 02716E",
,"FI","MIK","Mikkeli (Sankt Michel)","Mikkeli (Sankt Michel)","04","1234----","AC","1307",,"6141N 02716E",
,"FI","MJL","Muijala","Muijala","18","-23-----","RL","1307",,"6017N 02411E",
,"FI","MJO","Mjösund","Mjosund","19","--3-----","RL","1307",,"6012N 02227E",
,"FI","MKA","Miehikkälä","Miehikkala","09","--3-----","RL","1401",,"6040N 02742E",
,"FI","MKI","Marinkainen","Marinkainen","07","--3-----","RL","1307",,"6356N 02325E",
,"FI","MKL","Muurikkala","Muurikkala","09","--3-----","RL","1307",,"6040N 02753E",
,"FI","MKY","Metsäkylä","Metsakyla","11","--3-----","RQ","1307",,"6134N 02330E",
,"FI","MLA","Myrskylä","Myrskyla","16","--3-----","RL","2001",,"6040N 02551E",
,"FI","MLX","Malax (Maalahti)","Malax (Maalahti)","12","--3--6--","RL","1307",,"6256N 02134E",
,"FI","MLX","Maalahti (Malax)","Maalahti (Malax)","12","--3--6--","RL","1307",,"6256N 02134E",
,"FI","MMG","Malmgård","Malmgard","18","--3-----","RL","1307",,"6033N 02557E",
,"FI","MMI","Malmi","Malmi","18","-23-----","RL","1307",,"6015N 02500E",
,"FI","MNK","Monninkylä","Monninkyla","16","--3-----","RL","2001",,"6030N 02533E",
,"FI","MNT","Mäntsälä","Mantsala","18","--3-----","RL","1307",,"6038N 02519E",
,"FI","MRE","Muurame","Muurame","08","--3-----","RL","1307",,"6208N 02540E",
,"FI","MRJ","Merijärvi","Merijarvi","15","--3-----","AA","2007",,"6418N 02426E",
,"FI","MRL","Muurla","Muurla","19","--3-----","AF","1401",,"6021N 02317E",
,"FI","MRS","Marsund","Marsund","01","1-3-----","RL","1307",,"6012N 01942E",
,"FI","MRV","Muuruvesi","Muuruvesi","15","--3-----","RQ","1307",,"6301N 02812E",
,"FI","MSS","Mussalo","Mussalo","19","--3-----","RQ","1307",,"6032N 02133E",
,"FI","MST","Mustio","Mustio","18","--3-----","AA","1601",,"6010N 02350E",
,"FI","MTA","Maantiekylä","Maantiekyla","18","--3-----","RL","1307",,"6020N 02500E",
,"FI","MTI","Marttila","Marttila",,"--3-----","RL","1301",,"6035N 02254E",
,"FI","MTY","Mäntyluoto","Mantyluoto","17","123-----","RL","1307",,"6135N 02129E",
,"FI","MUH","Muhos","Muhos","15","--3-----","AA","2007",,"6448N 02559E",
,"FI","MUL","Multia","Multia","08","1-------","RQ","1401",,"6225N 02447E",
,"FI","MUN","Munsala","Munsala","12","1-------","RQ","1307",,"6329N 02220E",
,"FI","MUO","Muonio","Muonio","10","--3----B","AC","1401",,"6757N 02342E",
,"FI","MUS","Mustola","Mustola","02","1-------","RL","1401",,"6104N 02818E",
,"FI","MYL","Myllykoski","Myllykoski","09","-23-----","RL","1401",,"6047N 02648E",
,"FI","MYN","Mynamaki","Mynamaki","19","--3-----","AA","1907",,"6040N 02200E",
,"FI","N8V","Voltti","Voltti","03","--3-----","RL","1501",,"6317N 02250E",
,"FI","NAJ","Naarajärvi","Naarajarvi","04","-23-----","RL","1307",,"6217N 02705E",
,"FI","NAU","Nauvo (Nagu)","Nauvo (Nagu)","19","1-------","AI","1401",,"6011N 02155E",
,"FI","NAU","Nagu (Nauvo)","Nagu (Nauvo)","19","1-------","AI","1401",,"6011N 02155E",
,"FI","NDT","Nedervetil","Nedervetil","12","-----6--","RL","1307",,"6342N 02320E",
,"FI","NII","Niirala","Niirala","15","-23----B","AF","1401",,"6232N 02740E",
,"FI","NJI","Nurmijärvi","Nurmijarvi","18","--3-----","AF","1307",,"6027N 02248E",
,"FI","NKA","Nukari","Nukari","18","--3-----","RQ","1307",,"6032N 02455E",
,"FI","NKI","Kanunki","Kanunki","19","--3-----","AA","1907",,"6033N 02318E",
,"FI","NKK","Nakkila","Nakkila","17","--3-----","AF","1401",,"6122N 02200E",
,"FI","NLI","Nådendal (Naantali)","Nadendal (Naantali)","19","1-------","AI","1401",,"6027N 02202E",
,"FI","NLI","Naantali (Nådendal)","Naantali (Nadendal)","19","1-------","AI","1401",,"6027N 02202E",
,"FI","NLS","Nilsia","Nilsia","15","1-------","RL","1307",,"6312N 02850E",
,"FI","NML","Nummela","Nummela","18","-23-----","RL","1307",,"6019N 02419E",
,"FI","NOK","Nokia","Nokia","11","--3-----","AF","1401",,"6128N 02330E",
,"FI","NOU","Nousiainen (Nousis)","Nousiainen (Nousis)","19","1-3-----","RL","1307",,"6036N 02205E",
,"FI","NRM","Nuoramoinen","Nuoramoinen",,"--3-----","RL","1301",,"6127N 02550E",
,"FI","NRO","Nurmo","Nurmo","03","-23-----","RL","1307",,"6250N 02254E",
,"FI","NRP","Närpes (Närpiö)","Narpes (Narpio)","12","--3-----","AF","1401",,"6228N 02120E",
,"FI","NRP","Närpiö (Närpes)","Narpio (Narpes)","12","--3-----","AF","1401",,"6228N 02120E",
,"FI","NST","Nastola","Nastola","16","--3-----","AF","1401",,"6057N 02556E",
,"FI","NUI","Nuijamaa","Nuijamaa","02","--3----B","AF","1401",,"6058N 02832E",
,"FI","NUR","Nurmes","Nurmes","13","123-----","AF","1307",,"6332N 02910E",
,"FI","NUU","Nuutajärvi","Nuutajarvi","11","--3-----","AF","1401",,"6103N 02326E",
,"FI","NVA","Nivala","Nivala","14","--3-----","AF","1307",,"6354N 02457E",
,"FI","NVT","Neuvoton","Neuvoton","09","--3-----","AA","1801",,"6032N 02730E",
,"FI","NYH","Nyhem","Nyhem","18","--3-----","RL","1307",,"6003N 02253E",
,"FI","ODE","Odensö","Odenso","18","--3-----","RL","1307",,"5955N 02323E",
,"FI","OIP","Oripää","Oripaa","19","--3-----","AF","1401",,"6051N 02241E",
,"FI","OLA","Oulainen","Oulainen","14","-23-----","RL","1401",,"6416N 02448E",
,"FI","OLK","Olkiluoto","Olkiluoto","17","1-------","RL","1307",,"6114N 02129E",
,"FI","OMA","Orimattila","Orimattila","16","--3-----","AF","1401",,"6048N 02545E",
,"FI","OPP","Oulunsalo","Oulunsalo","14","--3-----","RL","1701",,"6456N 02525E",
,"FI","ORA","Oravikoski","Oravikoski","13","--3-----","AA","1907",,"6234N 02736E",
,"FI","ORV","Orivesi","Orivesi","11","--3-----","RL","1401",,"6141N 02421E",
,"FI","OTA","Otanmäki","Otanmaki","05","-23-----","RL","1401",,"6407N 02706E",
,"FI","OTH","Ohtola","Ohtola","11","--3-----","AA","1601",,"6125N 02359E",
,"FI","OTI","Oitti","Oitti","06","--3-----","RL","1401",,"6047N 02502E",
,"FI","OUK","Outokumpu","Outokumpu","13","--3-----","AF","1401",,"6244N 02901E",
,"FI","OUL","Oulu (Uleåborg)","Oulu (Uleaborg)","14","1234----","AI","1307",,"6501N 02528E",
,"FI","OUL","Uleåborg (Oulu)","Uleaborg (Oulu)","14","1234----","AI","1307",,"6501N 02528E",
,"FI","OUN","Paltamo","Paltamo",,"--3-----","RL","1301",,"6425N 02750E",
,"FI","PAA","Parola","Parola","06","1-3-----","RL","1401",,"6102N 02421E",
,"FI","PAH","Parhalahti","Parhalahti","14","1----6--","RL","1307",,"6429N 02420E",
,"FI","PAI","Paimio (Pemar)","Paimio (Pemar)","19","--3-----","RL","1401",,"6027N 02241E",
,"FI","PAO","Parkano","Parkano","11","--3-----","AF","1401",,"6201N 02301E",
,"FI","PAR","Parainen (Pargas)","Parainen (Pargas)","19","1-------","AI","1401",,"6018N 02218E",
,"FI","PAR","Pargas (Parainen)","Pargas (Parainen)","19","1-------","AI","1401",,"6018N 02218E",
,"FI","PDS","Pedersöre","Pedersore","14","--3-----","AA","2007",,"6336N 02247E",
,"FI","PEI","Peräseinäjoki","Peraseinajoki",,"--3-----","RL","1301",,"6234N 02304E",
,"FI","PEL","Peltosalmi","Peltosalmi","15","--3-----","AF","1401",,"6332N 02715E",
,"FI","PER","Pernå (Pernaja)","Perna (Pernaja)","18","1-------","AI","1401",,"6027N 02603E",
,"FI","PER","Pernaja (Pernå)","Pernaja (Perna)","18","1-------","AI","1401",,"6027N 02603E",
,"FI","PET","Petolahti","Petolahti","19","--3-----","RL","1307",,"6250N 02125E",
,"FI","PHA","Pyhäntä","Pyhanta","14","--3-----","RL","1401",,"6406N 02619E",
,"FI","PHJ","Pyhäjoki","Pyhajoki","14","--3-----","AA","2007",,"6427N 02415E",
,"FI","PHS","Puhos","Puhos","14","--3-----","RQ","1307",,"6519N 02747E",
,"FI","PIA","Pirkanmaa","Pirkanmaa",,"-----6--","RL","1201",,"6142N 02347E",
,"FI","PIE","Pielavesi","Pielavesi","13","--3-----","AA","2007",,"6313N 02645E",
,"FI","PII","Piispanristi","Piispanristi","19","--3-----","RL","1307",,"6025N 02220E",
,"FI","PIK","Pikkala","Pikkala","18","--3-----","RL","1401",,"6005N 02418E",
,"FI","PIR","Pirkkala (Birkala)","Pirkkala (Birkala)","11","--34---B","AC","1307",,"6128N 02338E",
,"FI","PIR","Birkala (Pirkkala)","Birkala (Pirkkala)","11","--34---B","AC","1307",,"6128N 02338E",
,"FI","PJA","Pohja","Pohja","11","--3-----","AA","1601",,"6129N 02442E",
,"FI","PJO","Padasjoki","Padasjoki","16","--3-----","RL","1307",,"6121N 02517E",
,"FI","PK8","Punkalaidun","Punkalaidun","17","--3-----","RL","1501",,"6107N 02306E",
,"FI","PK9","Piikkiö","Piikkio","19","1----6--","RL","1307",,"6026N 02231E",
,"FI","PKA","Palkane","Palkane","11","--3-----","RL","1401",,"6120N 02416E",
,"FI","PKK","Paakkila","Paakkila","13","--3-----","AA","1907",,"6247N 02839E",
,"FI","PKO","Pekola","Pekola","05","--3-----","RL","1401",,"6421N 02837E",
,"FI","PKR","Pikkarala","Pikkarala","14","--3-----","RQ","1307",,"6455N 02545E",
,"FI","PLA","Palokka","Palokka","08","--3--6--","RQ","1307",,"6217N 02542E",
,"FI","PLK","Pelkosenniemi","Pelkosenniemi","15","--3-----","RL","1807",,"6706N 02730E",
,"FI","PLL","Pello","Pello","10","--3----B","AC","1401",,"6647N 02355E",
,"FI","PLT","Replot","Replot","12","-----6--","RL","1307",,"6315N 02125E",
,"FI","PMU","Pomarkku","Pomarkku","17","-23-----","RL","1307",,"6142N 02200E",
,"FI","PNI","Pateniemi","Pateniemi","10","--3-----","RL","1307",,"6503N 02524E",
,"FI","PNL","Pennala","Pennala","13","1-------","RQ","1401",,,
,"FI","PNN","Pännäinen","Pannainen","12","--3--6--","RQ","1307",,"6336N 02248E",
,"FI","PNO","Perniö (Bjärnå)","Pernio (Bjarna)","19","-23-----","RL","1401",,"6012N 02308E",
,"FI","PO5","Posio","Posio","10","--3-----","RL","1501",,"6606N 02809E",
,"FI","POA","Porkkala (Porkala)","Porkkala (Porkala)","18","--3-----","AF","1401",,"5959N 02426E",
,"FI","POH","Skuru (Pohjankuru)","Skuru (Pohjankuru)","18","1-------","AF","1401",,"6007N 02333E",
,"FI","POH","Pohjankuru (Skuru)","Pohjankuru (Skuru)","18","1-------","AF","1401",,"6007N 02333E",
,"FI","POL","Polvijärvi","Polvijarvi","13","--3-----","AA","2007",,"6251N 02922E",
,"FI","POR","Björneborg (Pori)","Bjorneborg (Pori)","17","1-34----","AI","1307",,"6129N 02148E",
,"FI","POR","Pori (Björneborg)","Pori (Bjorneborg)","17","1-34----","AI","1307",,"6129N 02148E",
,"FI","POY","Pöytyä","Poytya","17","--3-----","AA","2007",,"6043N 02236E",
,"FI","PPF","Pinsio","Pinsio","11","--3-----","AA","1601",,"6134N 02326E",
,"FI","PRH","Perho","Perho","14","--3-----","AA","2007",,"6313N 02425E",
,"FI","PRK","Parikkala","Parikkala","02","123-----","RL","1401",,"6133N 02930E",
,"FI","PRM","Pertunmaa","Pertunmaa","13","--3-----","AA","2007",,"6130N 02629E",
,"FI","PRN","Pornainen","Pornainen","16","--3-----","AA","2007",,"6028N 02522E",
,"FI","PRS","Pietarsaari (Jakobstad)","Pietarsaari (Jakobstad)","12","123-----","AI","1307",,"6341N 02247E",
,"FI","PRS","Jakobstad (Pietarsaari)","Jakobstad (Pietarsaari)","12","123-----","AI","1307",,"6341N 02247E",
,"FI","PRV","Porvoo (Borgå)","Porvoo (Borga)","18","1-------","AI","1307",,"6024N 02540E",
,"FI","PRV","Borgå (Porvoo)","Borga (Porvoo)","18","1-------","AI","1307",,"6024N 02540E",
,"FI","PSI","Poitsila","Poitsila","09","123-----","RL","1401",,"6033N 02710E",
,"FI","PSM","Pieksämäki","Pieksamaki","04","--3-----","AF","1401",,"6218N 02708E",
,"FI","PSP","Piispajärvi","Piispajarvi","14","--3-----","RL","1307",,"6518N 02906E",
,"FI","PT2","Pihtipudas","Pihtipudas","08","1-3-----","RL","1401",,"6323N 02534E",
,"FI","PTA","Puntala","Puntala","02","--3-----","RQ","1307",,"6116N 02859E",
,"FI","PTI","Pertteli","Pertteli","19","-----6--","RL","1401",,"6026N 02316E",
,"FI","PTK","Pattijoki","Pattijoki","14","--3-----","RL","1707",,"6441N 02441E",
,"FI","PTU","Petkula","Petkula","10","--3-----","RL","1307",,"6740N 02641E",
,"FI","PTV","Petäjävesi","Petajavesi","14","--3-----","AA","2007",,"6215N 02512E",
,"FI","PUD","Pudasjärvi","Pudasjarvi","14","--3-----","RL","1307",,"6520N 02700E",
,"FI","PUH","Puhos","Puhos","13","1-------","RQ","1307",,"6206N 02955E",
,"FI","PUK","Pukkila","Pukkila","16","--3-----","AA","2007",,"6038N 02535E",
,"FI","PUL","Pulkkila","Pulkkila","14","--3-----","AA","1601",,"6416N 02552E",
,"FI","PUN","Punkaharju","Punkaharju","13","--3-----","AA","1907",,"6148N 02924E",
,"FI","PUO","Puolanka","Puolanka","13","--3-----","AA","2007",,"6452N 02740E",
,"FI","PUU","Puumala","Puumala","04","1-------","AF","1401",,,
,"FI","PYH","Pyhäranta","Pyharanta","19","--3-----","AF","1401",,,
,"FI","PYI","Pyhäsalmi","Pyhasalmi","14","--3-----","AF","1401",,"6341N 02359E",
,"FI","RAA","Raahe (Brahestad)","Raahe (Brahestad)","14","1-------","AI","1307",,"6441N 02429E",
,"FI","RAA","Brahestad (Raahe)","Brahestad (Raahe)","14","1-------","AI","1307",,"6441N 02429E",
,"FI","RAH","Rahja","Rahja","14","--3-----","RL","1307",,"6412N 02345E",
,"FI","RAI","Ruokolahti","Ruokolahti","02","--3-----","AA","1601",,"6117N 02850E",
,"FI","RAJ","Rajajooseppi","Rajajooseppi","10","--3----B","AC","1401",,"6828N 02829E",
,"FI","RAN","Ranua","Ranua","10","--3-----","AA","1601",,"6555N 02632E",
,"FI","RAO","Raisio","Raisio","19","--3-----","AF","1401",,"6029N 02211E",
,"FI","RAU","Rauma (Raumo)","Rauma (Raumo)","17","123----B","AC","1401",,"6108N 02130E",
,"FI","RAU","Raumo (Rauma)","Raumo (Rauma)","17","123----B","AC","1401",,"6108N 02130E",
,"FI","REP","Reposaari","Reposaari",,"1-3-----","RL","1301",,"6137N 02127E",
,"FI","RHU","Rouhu","Rouhu",,"1-------","RL","0901",,"6032N 02140E",
,"FI","RIA","Riihimäki","Riihimaki","06","--3-----","AF","1401","QVT","6045N 02446E",
,"FI","RII","Riihikoski","Riihikoski","19","--3-----","RL","1401",,"6043N 02236E",
,"FI","RIS","Ristiina","Ristiina","04","1-------","AF","1401",,"6130N 02716E",
,"FI","RJL","Reijola","Reijola","18","--3-----","AA","1601",,"6232N 02950E",
,"FI","RJM","Rajamäki","Rajamaki","18","-23-----","RL","1401",,"6032N 02444E",
,"FI","RJV","Reisjärvi","Reisjarvi","14","--3-----","AA","1601",,"6337N 02454E",
,"FI","RKA","Röykkä","Roykka","16","--3-----","RL","1901",,"6029N 02439E",
,"FI","RKO","Renko","Renko","06","--3-----","RL","1401",,"6054N 02417E",
,"FI","RKY","Rääkkylä","Raakkyla","13","--3-----","AA","2007",,"6218N 02937E",
,"FI","RLI","Rautalampi","Rautalampi","15","--3-----","RL","1307",,"6237N 02649E",
,"FI","RNT","Rantasalmi","Rantasalmi","13","--3-----","AA","1907",,"6204N 02818E",
,"FI","ROO","Ruotila","Ruotila","09","--3-----","RL","1401",,"6042N 02703E",
,"FI","ROU","Rauha","Rauha","02","--3-----","RL","1401",,"6111N 02841E",
,"FI","ROY","Röyttä","Roytta",,"1-------","RL","0901",,"6545N 02410E",
,"FI","RSJ","Ristijärvi","Ristijarvi","13","--3-----","AA","2007",,"6430N 02813E",
,"FI","RSO","Rusko","Rusko","19","--3-----","RL","1401",,"6032N 02212E",
,"FI","RTL","Ritola","Ritola","03","--3-----","AA","1601",,"6244N 02239E",
,"FI","RTR","Rautaruukki","Rautaruukki","14","1-------","AF","1307",,"6439N 02425E",
,"FI","RTV","Rautavaara","Rautavaara","13","--3-----","AA","2007",,"6329N 02817E",
,"FI","RTY","Rantatoysa","Rantatoysa","03","--3-----","RL","1401",,"6238N 02339E",
,"FI","RUI","Ruovesi","Ruovesi","11","1-3-----","RL","1401",,"6159N 02405E",
,"FI","RUO","Ruotsinpyhtää (Strömfors)","Ruotsinpyhtaa (Stromfors)","18","1-------","AF","1401",,"6032N 02627E",
,"FI","RUO","Strömfors (Ruotsinpyhtää)","Stromfors (Ruotsinpyhtaa)","18","1-------","AF","1401",,"6032N 02627E",
,"FI","RUU","Ruukki","Ruukki","14","-23-----","RL","1307",,"6439N 02505E",
,"FI","RVA","Jorvas","Jorvas","18","-23-----","RL","1307",,"6008N 02431E",
,"FI","RVN","Rovaniemi","Rovaniemi","10","1234----","AC","1401",,"6630N 02543E",
,"FI","RYM","Rymättylä (Rimito)","Rymattyla (Rimito)","19","1-------","AF","1401",,"6022N 02157E",
