,"NO","DYR","Dyrvik","Dyrvik","16","1-3-----","AF","1401",,"6346N 00850E",
,"NO","DYY","Dyrøy","Dyroy","19","1-------","AI","9704",,,
,"NO","EAR","Vear","Vear","07","-----6--","AA","1407",,"5915N 10322E",
,"NO","EDD","Eidsdal","Eidsdal","15","1-------","AA","1407",,"6216N 00710E",
,"NO","EDE","Eide","Eide","15","1-------","AA","1501",,"6254N 00727E",
,"NO","EDF","Eidfjord","Eidfjord","12","1-------","AA","1501",,"6028N 00704E",
,"NO","EDS","Eide Sotra","Eide Sotra","12","1-------","AA","1407",,"6015N 00504E",
,"NO","EDT","Eidet","Eidet","18","1-------","AA","1407",,"6844N 01435E",
,"NO","EGD","Eigersund","Eigersund","11","1-------","AI","9704",,,
,"NO","EGE","Egersund","Egersund","11","1-3-----","AA","1401",,"5827N 00600E",
,"NO","EGG","Eggesbønes","Eggesbones","15","1-3-----","AA","1407",,"6219N 00538E",
,"NO","EGV","Engelsviken","Engelsviken","01","--3-----","RL","0307",,"5915N 01044E",
,"NO","EHL","Hell","Hell","17","--3-----","RQ","0901",,"6326N 01054E",
,"NO","EID","Eid","Eid","14","1-------","AI","9704",,,
,"NO","EIF","Eidangerfjorden","Eidangerfjorden","08","1-------","AA","1407",,"5904N 00942E",
,"NO","EIK","Eikefjord","Eikefjord","14","1-3-----","RL","0901",,"6135N 00528E",
,"NO","EIL","Eidslandet","Eidslandet","12","1-3-----","RL","0212",,"6043N 00547E",
,"NO","EIV","Eidsvåg","Eidsvag","12","--3-----","RL","0212",,"6026N 00520E",
,"NO","EKF","Eikefet","Eikefet","12","1-------","AA","1501",,"6042N 00533E",
,"NO","ELL","Ellingsøy","Ellingsoy","15","1-3-----","AA","1401",,"6230N 00620E",
,"NO","ELN","Elnesvågen","Elnesvagen","15","1-3-----","RL","0212",,"6251N 00708E",
,"NO","ELO","Eikelandsosen","Eikelandsosen","12","1-3-----","RL","0901",,"6014N 00545E",
,"NO","ELV","Elverum","Elverum","04","-23-----","AF","9501",,,
,"NO","ENA","Eina","Eina","05","-23-----","AF","9506",,,
,"NO","ENG","Engene","Engene","06","1-3-----","RL","0901",,"5941N 01032E",
,"NO","EPA","Espa","Espa","12","-23-----","RL","0601",,"6034N 01116E",
,"NO","ERF","Erfjord - Suldal","Erfjord - Suldal","11","1-------","AA","1401",,"5920N 00613E",
,"NO","ERS","Ersfjord","Ersfjord","19","--3-----","AA","1401",,"6929N 01723E",
,"NO","ESE","Eidsnes","Eidsnes","12","--3--6--","AA","1401",,"6036N 00525E",
,"NO","ESP","Espevik","Espevik","11","1-3-----","RL","0212",,"5919N 00540E",
,"NO","ETN","Etne","Etne","12","1-------","AA","1501",,"5939N 00555E",
,"NO","EVE","Evenesmarkja","Evenesmarkja","18","--34----","AF","1401",,"6829N 01645E","Evenes Apt"
,"NO","EVJ","Evje","Evje","09","--3-----","AF","9506",,,
,"NO","EVT","Evenestangen","Evenestangen","18","1-------","AA","1407",,"6801N 01600E",
,"NO","EVV","Eivindvik","Eivindvik","14","1-3-----","RL","0901",,"6059N 00505E",
,"NO","EYD","Eydehavn","Eydehavn","09","1-3-----","AA","1501",,"5829N 00852E",
,"NO","FAA","Flaa","Flaa","06","--3-----","RL","1501",,"6025N 00927E",
,"NO","FAL","Faleide","Faleide","14","--3-----","RL","1701",,"6153N 00636E",
,"NO","FAN","Farsund","Farsund","10","1-34----","AA","1501","ZXO","5805N 00648E",
,"NO","FAU","Fauske","Fauske","18","123-----","AA","1501",,"6715N 01523E",
,"NO","FAV","Fåvang","Favang","05","--3-----","RL","1807",,"6127N 01011E",
,"NO","FAX","Fagerstrand","Fagerstrand","08","1-3-----","AF","1101",,"5956N 00848E",
,"NO","FAY","Flatoy","Flatoy","12","-----6--","RL","1107",,"6032N 00515E",
,"NO","FBE","Fåberg","Faberg","05","--3-----","RL","1801",,"6110N 01024E",
,"NO","FBL","Fiskebøl","Fiskebol","18","1-------","AA","1407",,"6826N 01449E",
,"NO","FDE","Førde","Forde","14","1-34----","AA","1501",,"6127N 00550E",
,"NO","FDL","Flatdal","Flatdal","08","--3-----","RQ","0901",,"5934N 00834E",
,"NO","FED","Fedje","Fedje","12","1-------","AA","1501",,"6046N 00442E",
,"NO","FEI","Feios","Feios","14","--3-----","RL","1701",,"6108N 00645E",
,"NO","FES","Flesland","Flesland","12","--3-----","RL","1707",,"6017N 00512E",
,"NO","FEV","Fevik","Fevik","09","--3-----","RL","0901",,"5823N 00842E",
,"NO","FFB","Finnfjordbotn","Finnfjordbotn","19","1-3-----","RQ","0901",,"6913N 01805E",
,"NO","FFD","Flekkefjord","Flekkefjord","10","123-----","AA","1501",,"5817N 00639E",
,"NO","FGD","Fjordgård","Fjordgard","19","--3-----","RL","1707",,"6930N 01737E",
,"NO","FGN","Fagernes","Fagernes","05","-234----","AF","9506","VDB",,
,"NO","FIN","Finneidfjord","Finneidfjord","18","1-------","AA","1407",,"6611N 01347E",
,"NO","FIT","Fitjar","Fitjar","12","1-------","AA","1501",,"5955N 00519E",
,"NO","FJA","Fjaler","Fjaler","14","1-------","AI","9704",,,
,"NO","FJE","Fjell","Fjell","12","1-------","AI","9704",,,
,"NO","FJL","Fjelldal","Fjelldal","18","1-3-----","AA","1501",,"6833N 01630E",
,"NO","FKG","Frekhaug","Frekhaug","12","1-3-----","RL","1301",,"6031N 00514E",
,"NO","FKS","Flakstad","Flakstad","18","1-------","AI","9704",,,
,"NO","FLA","Flåm","Flam","14","123-----","RL","0212",,"6052N 00707E",
,"NO","FLD","Folldal","Folldal","04","--3-----","RL","0907",,"6208N 01003E",
,"NO","FLE","Flekkerøy","Flekkeroy","10","--3-----","RL","0901",,"5805N 00800E",
,"NO","FLM","Flem","Flem","15","1-------","AA","1407",,"6241N 00614E",
,"NO","FLO","Florvåg","Florvag","12","1-3-----","RL","0901",,"6025N 00514E",
,"NO","FLR","Flora","Flora","14","1-------","RQ","1007",,"6136N 00502E",
,"NO","FLS","Flisa","Flisa","04","-23-----","RL","0601",,"6037N 01202E",
,"NO","FLT","Flatanger","Flatanger","17","1-------","AI","9704",,,
,"NO","FLY","Flatøy","Flatoy","12","1-------","AA","1407",,"6032N 00515E",
,"NO","FNA","Fana","Fana","12","--3-----","RL","1707",,"6018N 00523E",
,"NO","FND","Finneid","Finneid","18","1-------","AA","1501",,"6715N 01525E",
,"NO","FNE","Finnsnes","Finnsnes","19","1-3-----","AA","1501",,"6913N 01758E",
,"NO","FNN","Fonnes","Fonnes","12","1-------","RQ","1007",,"6049N 00458E",
,"NO","FNS","Fornes","Fornes","19","1-------","AA","1401",,"6852N 01728E",
,"NO","FNY","Finnøy","Finnoy","11","1-------","AA","1501",,"5910N 00548E",
,"NO","FOA","Froan","Froan","16","1-------","AA","1601",,"6359N 00905E",
,"NO","FOI","Fossing","Fossing","08","1-------","AA","1407",,"5856N 00928E",
,"NO","FOL","Follafoss","Follafoss","17","1-3-----","AF","1207",,"6359N 01106E",
,"NO","FON","Forøy","Foroy","18","1-------","AA","1407",,"6644N 01331E",
,"NO","FOR","Forsand","Forsand","11","1-------","AA","1501",,"5854N 00605E",
,"NO","FOS","Fosnavåg","Fosnavag","15","1-3-----","AA","1501",,"6220N 00538E",
,"NO","FRA","Frøya","Froya","16","1-------","AI","9704",,,
,"NO","FRE","Fræena","Fraena","15","1-------","AI","9704",,,
,"NO","FRF","Vesterålen","Vesteralen","11","--3-----","AA","1401",,"5850N 00617E",
,"NO","FRJ","Frei","Frei","15","1-------","AI","9704",,,
,"NO","FRK","Fredrikstad","Fredrikstad","01","123-----","AA","1501",,"5912N 01055E",
,"NO","FRN","Frogn","Frogn","02","1-------","AI","9704",,,
,"NO","FRO","Florø","Floro","14","1-34----","AA","1501",,"6136N 00501E",
,"NO","FRS","Forus","Forus","11","123-----","AA","1501",,"5853N 00545E",
,"NO","FRT","Frosta","Frosta","17","1-------","AI","9704",,,
,"NO","FSA","Fiskarstranda","Fiskarstranda","15","--3-----","RL","0701",,"6227N 00617E",
,"NO","FSD","Fjellstrand","Fjellstrand","12","1-3-----","AA","1501",,"6013N 00558E",
,"NO","FSK","Fiskåbygd - Vanylven","Fiskabygd - Vanylven","15","1-------","AA","1407",,"6206N 00533E",
,"NO","FSL","Forsøl","Forsol","20","1-------","AA","1407",,"7043N 02349E",
,"NO","FSN","Fosnes","Fosnes","17","1-------","AI","9704",,,
,"NO","FSR","Fosser","Fosser","02","-23-----","RL","0607",,"5949N 01129E",
,"NO","FST","Fiskarstrand","Fiskarstrand","15","1-------","AA","1407",,"6227N 00617E",
,"NO","FSU","Fetsund","Fetsund","19","--3-----","RQ","0101",,,
,"NO","FSV","Festvåg","Festvag","18","1-------","AA","1407",,"6726N 01446E",
,"NO","FTB","Flateby","Flateby","02","--3-----","RL","1301",,"5950N 01110E",
,"NO","FTL","Fortun-Luster","Fortun-Luster","14","--3-----","AF","9506",,,
,"NO","FTR","Fister","Fister","11","--3-----","RL","1607",,"5910N 00603E",
,"NO","FTU","Fetsund","Fetsund","02","--3-----","RL","0701",,"5955N 01109E",
,"NO","FUF","Furuflaten","Furuflaten","19","--3-----","RL","1607",,"6926N 02009E",
,"NO","FUS","Fusa","Fusa","12","1-------","AA","1501",,"6012N 00537E",
