,"BG","XCR","Hisarya","Hisarya","16","--3-----","RL","1501",,"4230N 02442E",
,"BG","XXX","RIS Inland waterways","RIS Inland waterways",,"1-------","AI","1101",,,
,"BG","YAG","Yagodovo","Yagodovo","16","--3-----","RL","1607",,"4206N 02451E",
,"BG","YAK","Yakoruda","Yakoruda","01","-----6--","RL","0901",,"4202N 02368E",
,"BG","YAM","Yambol","Yambol",,"--3-----","RL","0201",,"4229N 02631E",
,"BG","YGD","Yagoda","Yagoda","24","--3-----","RL","2001",,"4233N 02536E",
,"BG","YKG","Yoakim-Gruevo","Yoakim-Gruevo","16","--3-----","RL","1607",,"4207N 02434E",
,"BG","YMP","Dolna Mitropoliya","Dolna Mitropoliya","15","--3-----","RL","1607",,"4328N 02432E",
,"BG","ZHA","Kaynardzha","Kaynardzha","19","--3-----","RL","1607",,"4359N 02730E",
,"BG","ZLA","Zlatarevo","Zlatarevo",,"--3-----","AC","8201",,,
,"BG","ZLH","Zlatograd","Zlatograd",,"--3-----","RL","0001",,,
,"BG","ZSS","Staro Selo","Staro Selo","23","-----6--","RL","0901",,"4227N 02308E",
,"BG","ZTT","Zlataritsa","Zlataritsa","04","--3-----","RL","1607",,"4303N 02554E",
