,"SI","LOG","Logatec","Logatec",,"--3-----","RL","0307",,"4555N 01411E",
,"SI","LPJ","Laporje","Laporje","113","-----6--","RL","1107",,"4620N 01535E",
,"SI","LSE","Lesce","Lesce","102","--3-----","RL","1007",,"4122N 01409E",
,"SI","LSI","Benedikt","Benedikt","058","--3-----","RL","1601",,"4636N 01553E",
,"SI","LSK","Loska Dolina","Loska Dolina","065","--3-----","RL","1601",,"4542N 01425E",
,"SI","LSP","Loski Potok","Loski Potok","066","--3-----","RL","1601",,"4542N 01435E",
,"SI","LU6","Trojane","Trojane","068","1-3-----","RL","1401",,"4611N 01452E",
,"SI","LUK","Lukovica pri Domzalah","Lukovica pri Domzalah","068","--3-----","RL","1101",,"4610N 01442E",
,"SI","LVS","Lenart v Slovenskih Goricah","Lenart v Slovenskih Goricah",,"--3-----","RL","0201",,"4633N 01550E",
,"SI","LZA","Begunje pri Cerknici","Begunje pri Cerknici","013","--3--6--","RL","0901",,"4549N 01423E",
,"SI","LZB","Semic","Semic","109","-----6--","RL","1701",,"4538N 01510E",
,"SI","LZC","Ziri","Ziri","147","-----6--","RL","0901",,"4602N 01402E",
,"SI","LZD","Stari Trg pri Lozu","Stari Trg pri Lozu","057","--3--6--","RL","0901",,"4543N 01428E",
,"SI","LZE","Dol pri Hrastniku","Dol pri Hrastniku","034","-----6--","RL","0901",,"4608N 01506E",
,"SI","LZF","Ruse","Ruse","108","-----6--","RL","0901",,"4632N 01530E",
,"SI","LZG","Pivka","Pivka","091","-23--6--","RL","0901",,"4541N 01412E",
,"SI","LZH","Hrastnik","Hrastnik","034","--3--6--","RL","0901",,"4609N 01505E",
,"SI","LZI","Idrija","Idrija","036","--3--6--","RL","0901",,"4600N 01402E",
,"SI","LZJ","Litija","Litija","060","-----6--","RL","0901",,"4603N 01449E",
,"SI","LZK","Miren","Miren","075","-----6--","RL","0901",,"4553N 01336E",
,"SI","LZL","Crnomelj","Crnomelj","017","-----6--","RL","0901",,"4534N 01511E",
,"SI","LZM","Poljcane","Poljcane","113","-----6--","RL","0901",,"4618N 01534E",
,"SI","LZN","Radomlje","Radomlje","023","-----6--","RL","0901",,"4610N 01436E",
,"SI","LZO","Radece","Radece","099","-----6--","RL","0901",,"4604N 01511E",
